sample	accession	chrom_mean	chrom_median	global_mean	global_median	global_mode	norm_chrom_mean	norm_chrom_median	norm_global_mean	norm_global_median
ERS2541016	CP003824.1	48.62	49.0	49.29	48.0	47	1.03	1.04	1.05	1.02
ERS2541016	CP003825.1	48.81	49.0	49.29	48.0	47	1.04	1.04	1.05	1.02
ERS2541016	CP003826.1	48.26	48.0	49.29	48.0	47	1.03	1.02	1.05	1.02
ERS2541016	CP003827.1	47.97	48.0	49.29	48.0	47	1.02	1.02	1.05	1.02
ERS2541016	CP003828.1	47.86	48.0	49.29	48.0	47	1.02	1.02	1.05	1.02
ERS2541016	CP003829.1	48.56	49.0	49.29	48.0	47	1.03	1.04	1.05	1.02
ERS2541016	CP003830.1	47.03	47.0	49.29	48.0	47	1.0	1.0	1.05	1.02
ERS2541016	CP003831.1	50.17	49.0	49.29	48.0	47	1.07	1.04	1.05	1.02
ERS2541016	CP003832.1	47.85	48.0	49.29	48.0	47	1.02	1.02	1.05	1.02
ERS2541016	CP003833.2	47.45	48.0	49.29	48.0	47	1.01	1.02	1.05	1.02
ERS1142775	CP003820.1	51.23	50.0	56.11	53.0	52	0.99	0.96	1.08	1.02
ERS1142775	CP003821.1	63.66	51.0	56.11	53.0	52	1.22	0.98	1.08	1.02
ERS1142775	CP003822.1	54.12	52.0	56.11	53.0	52	1.04	1.0	1.08	1.02
ERS1142775	CP003823.1	57.5	56.0	56.11	53.0	52	1.11	1.08	1.08	1.02
ERS1142775	CP003824.1	53.33	52.0	56.11	53.0	52	1.03	1.0	1.08	1.02
ERS1142775	CP003825.1	55.44	54.0	56.11	53.0	52	1.07	1.04	1.08	1.02
ERS1142775	CP003826.1	56.87	55.0	56.11	53.0	52	1.09	1.06	1.08	1.02
ERS1142775	CP003827.1	54.0	53.0	56.11	53.0	52	1.04	1.02	1.08	1.02
ERS1142775	CP003828.1	57.75	56.0	56.11	53.0	52	1.11	1.08	1.08	1.02
ERS1142775	CP003829.1	57.44	55.0	56.11	53.0	52	1.1	1.06	1.08	1.02
ERS1142775	CP003830.1	53.33	52.0	56.11	53.0	52	1.03	1.0	1.08	1.02
ERS1142775	CP003831.1	61.35	57.0	56.11	53.0	52	1.18	1.1	1.08	1.02
ERS1142775	CP003832.1	61.11	58.0	56.11	53.0	52	1.18	1.12	1.08	1.02
ERS1142775	CP003833.2	57.89	56.0	56.11	53.0	52	1.11	1.08	1.08	1.02
ERS1142747	CP003820.1	49.09	48.0	48.76	48.0	48	1.02	1.0	1.02	1.0
ERS1142747	CP003821.1	57.11	48.0	48.76	48.0	48	1.19	1.0	1.02	1.0
ERS1142747	CP003822.1	47.96	48.0	48.76	48.0	48	1.0	1.0	1.02	1.0
ERS1142747	CP003823.1	47.46	48.0	48.76	48.0	48	0.99	1.0	1.02	1.0
ERS1142747	CP003824.1	47.34	48.0	48.76	48.0	48	0.99	1.0	1.02	1.0
ERS1142747	CP003825.1	47.75	48.0	48.76	48.0	48	0.99	1.0	1.02	1.0
ERS1142747	CP003826.1	48.08	48.0	48.76	48.0	48	1.0	1.0	1.02	1.0
ERS1142747	CP003827.1	47.64	48.0	48.76	48.0	48	0.99	1.0	1.02	1.0
ERS1142747	CP003828.1	48.32	48.0	48.76	48.0	48	1.01	1.0	1.02	1.0
ERS1142747	CP003829.1	48.02	48.0	48.76	48.0	48	1.0	1.0	1.02	1.0
ERS1142747	CP003830.1	47.71	48.0	48.76	48.0	48	0.99	1.0	1.02	1.0
ERS1142747	CP003831.1	49.31	49.0	48.76	48.0	48	1.03	1.02	1.02	1.0
ERS1142747	CP003832.1	47.14	48.0	48.76	48.0	48	0.98	1.0	1.02	1.0
ERS1142747	CP003833.2	47.44	48.0	48.76	48.0	48	0.99	1.0	1.02	1.0
ERS542325	CP003820.1	31.0	30.0	30.46	30.0	29	1.07	1.03	1.05	1.03
ERS542325	CP003821.1	35.57	30.0	30.46	30.0	29	1.23	1.03	1.05	1.03
ERS542325	CP003822.1	30.09	30.0	30.46	30.0	29	1.04	1.03	1.05	1.03
ERS542325	CP003823.1	29.33	29.0	30.46	30.0	29	1.01	1.0	1.05	1.03
ERS542325	CP003824.1	30.06	30.0	30.46	30.0	29	1.04	1.03	1.05	1.03
ERS542325	CP003825.1	30.11	30.0	30.46	30.0	29	1.04	1.03	1.05	1.03
ERS542325	CP003826.1	29.92	30.0	30.46	30.0	29	1.03	1.03	1.05	1.03
ERS542325	CP003827.1	29.75	30.0	30.46	30.0	29	1.03	1.03	1.05	1.03
ERS542325	CP003828.1	29.79	30.0	30.46	30.0	29	1.03	1.03	1.05	1.03
ERS542325	CP003829.1	30.22	30.0	30.46	30.0	29	1.04	1.03	1.05	1.03
ERS542325	CP003830.1	29.39	29.0	30.46	30.0	29	1.01	1.0	1.05	1.03
ERS542325	CP003831.1	30.87	30.0	30.46	30.0	29	1.06	1.03	1.05	1.03
ERS542325	CP003832.1	29.13	29.0	30.46	30.0	29	1.0	1.0	1.05	1.03
ERS542325	CP003833.2	28.98	29.0	30.46	30.0	29	1.0	1.0	1.05	1.03
ERS2541359	CP003820.1	40.02	39.0	39.29	38.0	38	1.05	1.03	1.03	1.0
ERS2541359	CP003821.1	48.75	38.0	39.29	38.0	38	1.28	1.0	1.03	1.0
ERS2541359	CP003822.1	39.04	39.0	39.29	38.0	38	1.03	1.03	1.03	1.0
ERS2541359	CP003823.1	37.37	38.0	39.29	38.0	38	0.98	1.0	1.03	1.0
ERS2541359	CP003824.1	38.65	39.0	39.29	38.0	38	1.02	1.03	1.03	1.0
ERS2541359	CP003825.1	38.56	39.0	39.29	38.0	38	1.01	1.03	1.03	1.0
ERS2541359	CP003826.1	38.37	38.0	39.29	38.0	38	1.01	1.0	1.03	1.0
ERS2541359	CP003827.1	37.99	38.0	39.29	38.0	38	1.0	1.0	1.03	1.0
ERS2541359	CP003828.1	37.43	37.0	39.29	38.0	38	0.98	0.97	1.03	1.0
ERS2541359	CP003829.1	38.34	38.0	39.29	38.0	38	1.01	1.0	1.03	1.0
ERS2541359	CP003830.1	37.82	38.0	39.29	38.0	38	1.0	1.0	1.03	1.0
ERS2541359	CP003831.1	38.88	38.0	39.29	38.0	38	1.02	1.0	1.03	1.0
ERS2541359	CP003832.1	37.24	38.0	39.29	38.0	38	0.98	1.0	1.03	1.0
ERS2541359	CP003833.2	37.25	37.0	39.29	38.0	38	0.98	0.97	1.03	1.0
ERS2541215	CP003820.1	27.83	28.0	29.26	29.0	28	0.99	1.0	1.05	1.04
ERS2541215	CP003821.1	32.61	27.0	29.26	29.0	28	1.16	0.96	1.05	1.04
ERS2541215	CP003822.1	29.1	29.0	29.26	29.0	28	1.04	1.04	1.05	1.04
ERS2541215	CP003823.1	28.95	29.0	29.26	29.0	28	1.03	1.04	1.05	1.04
ERS2541215	CP003824.1	28.84	29.0	29.26	29.0	28	1.03	1.04	1.05	1.04
ERS2541215	CP003825.1	29.22	29.0	29.26	29.0	28	1.04	1.04	1.05	1.04
ERS2541215	CP003826.1	29.31	29.0	29.26	29.0	28	1.05	1.04	1.05	1.04
ERS2541215	CP003827.1	28.59	29.0	29.26	29.0	28	1.02	1.04	1.05	1.04
ERS2541215	CP003828.1	29.0	29.0	29.26	29.0	28	1.04	1.04	1.05	1.04
ERS2541215	CP003829.1	29.05	29.0	29.26	29.0	28	1.04	1.04	1.05	1.04
ERS2541215	CP003830.1	28.17	28.0	29.26	29.0	28	1.01	1.0	1.05	1.04
ERS2541215	CP003831.1	32.16	30.0	29.26	29.0	28	1.15	1.07	1.05	1.04
ERS2541215	CP003832.1	29.84	30.0	29.26	29.0	28	1.07	1.07	1.05	1.04
ERS2541215	CP003833.2	28.8	29.0	29.26	29.0	28	1.03	1.04	1.05	1.04
ERS2540937	CP003820.1	60.05	59.0	60.33	59.0	59	1.02	1.0	1.02	1.0
ERS2540937	CP003821.1	63.66	53.0	60.33	59.0	59	1.08	0.9	1.02	1.0
ERS2540937	CP003822.1	59.58	59.0	60.33	59.0	59	1.01	1.0	1.02	1.0
ERS2540937	CP003823.1	59.8	60.0	60.33	59.0	59	1.01	1.02	1.02	1.0
ERS2540937	CP003824.1	57.65	58.0	60.33	59.0	59	0.98	0.98	1.02	1.0
ERS2540937	CP003825.1	59.41	60.0	60.33	59.0	59	1.01	1.02	1.02	1.0
ERS2540937	CP003826.1	60.13	59.0	60.33	59.0	59	1.02	1.0	1.02	1.0
ERS2540937	CP003827.1	58.87	59.0	60.33	59.0	59	1.0	1.0	1.02	1.0
ERS2540937	CP003828.1	61.92	61.0	60.33	59.0	59	1.05	1.03	1.02	1.0
ERS2540937	CP003829.1	61.68	62.0	60.33	59.0	59	1.05	1.05	1.02	1.0
ERS2540937	CP003830.1	57.78	58.0	60.33	59.0	59	0.98	0.98	1.02	1.0
ERS2540937	CP003831.1	70.58	64.0	60.33	59.0	59	1.2	1.08	1.02	1.0
ERS2540937	CP003832.1	59.32	60.0	60.33	59.0	59	1.01	1.02	1.02	1.0
ERS2540937	CP003833.2	59.26	59.0	60.33	59.0	59	1.0	1.0	1.02	1.0
ERS2541347	CP003820.1	51.13	50.0	50.13	50.0	49	1.04	1.02	1.02	1.02
ERS2541347	CP003821.1	57.95	49.0	50.13	50.0	49	1.18	1.0	1.02	1.02
ERS2541347	CP003822.1	50.01	50.0	50.13	50.0	49	1.02	1.02	1.02	1.02
ERS2541347	CP003823.1	48.27	49.0	50.13	50.0	49	0.99	1.0	1.02	1.02
ERS2541347	CP003824.1	49.48	50.0	50.13	50.0	49	1.01	1.02	1.02	1.02
ERS2541347	CP003825.1	49.33	50.0	50.13	50.0	49	1.01	1.02	1.02	1.02
ERS2541347	CP003826.1	49.14	49.0	50.13	50.0	49	1.0	1.0	1.02	1.02
ERS2541347	CP003827.1	48.78	49.0	50.13	50.0	49	1.0	1.0	1.02	1.02
ERS2541347	CP003828.1	49.09	49.0	50.13	50.0	49	1.0	1.0	1.02	1.02
ERS2541347	CP003829.1	49.34	50.0	50.13	50.0	49	1.01	1.02	1.02	1.02
ERS2541347	CP003830.1	48.93	49.0	50.13	50.0	49	1.0	1.0	1.02	1.02
ERS2541347	CP003831.1	50.45	49.0	50.13	50.0	49	1.03	1.0	1.02	1.02
ERS2541347	CP003832.1	47.75	49.0	50.13	50.0	49	0.97	1.0	1.02	1.02
ERS2541347	CP003833.2	48.41	49.0	50.13	50.0	49	0.99	1.0	1.02	1.02
ERS542436	CP003820.1	32.63	32.0	33.04	32.0	32	1.02	1.0	1.03	1.0
ERS542436	CP003821.1	37.24	32.0	33.04	32.0	32	1.16	1.0	1.03	1.0
ERS542436	CP003822.1	32.33	32.0	33.04	32.0	32	1.01	1.0	1.03	1.0
ERS542436	CP003823.1	32.05	32.0	33.04	32.0	32	1.0	1.0	1.03	1.0
ERS542436	CP003824.1	34.95	33.0	33.04	32.0	32	1.09	1.03	1.03	1.0
ERS542436	CP003825.1	32.4	32.0	33.04	32.0	32	1.01	1.0	1.03	1.0
ERS542436	CP003826.1	32.22	32.0	33.04	32.0	32	1.01	1.0	1.03	1.0
ERS542436	CP003827.1	32.06	32.0	33.04	32.0	32	1.0	1.0	1.03	1.0
ERS542436	CP003828.1	32.32	32.0	33.04	32.0	32	1.01	1.0	1.03	1.0
ERS542436	CP003829.1	33.34	32.0	33.04	32.0	32	1.04	1.0	1.03	1.0
ERS542436	CP003830.1	32.31	32.0	33.04	32.0	32	1.01	1.0	1.03	1.0
ERS542436	CP003831.1	32.73	32.0	33.04	32.0	32	1.02	1.0	1.03	1.0
ERS542436	CP003832.1	32.02	32.0	33.04	32.0	32	1.0	1.0	1.03	1.0
ERS542436	CP003833.2	32.04	32.0	33.04	32.0	32	1.0	1.0	1.03	1.0
ERS2541005	CP003820.1	31.75	31.0	33.97	33.0	32	0.99	0.97	1.06	1.03
ERS2541005	CP003821.1	38.25	30.0	33.97	33.0	32	1.2	0.94	1.06	1.03
ERS2541005	CP003822.1	33.11	33.0	33.97	33.0	32	1.03	1.03	1.06	1.03
ERS2541005	CP003823.1	33.6	34.0	33.97	33.0	32	1.05	1.06	1.06	1.03
ERS2541005	CP003824.1	32.16	32.0	33.97	33.0	32	1.0	1.0	1.06	1.03
ERS2541005	CP003825.1	36.37	34.0	33.97	33.0	32	1.14	1.06	1.06	1.03
ERS2541005	CP003826.1	33.61	33.0	33.97	33.0	32	1.05	1.03	1.06	1.03
ERS2541005	CP003827.1	32.89	33.0	33.97	33.0	32	1.03	1.03	1.06	1.03
ERS2541005	CP003828.1	34.16	34.0	33.97	33.0	32	1.07	1.06	1.06	1.03
ERS2541005	CP003829.1	34.34	34.0	33.97	33.0	32	1.07	1.06	1.06	1.03
ERS2541005	CP003830.1	32.08	32.0	33.97	33.0	32	1.0	1.0	1.06	1.03
ERS2541005	CP003831.1	36.68	34.0	33.97	33.0	32	1.15	1.06	1.06	1.03
ERS2541005	CP003832.1	35.56	35.0	33.97	33.0	32	1.11	1.09	1.06	1.03
ERS2541005	CP003833.2	34.74	34.0	33.97	33.0	32	1.09	1.06	1.06	1.03
ERS542520	CP003820.1	34.62	34.0	34.43	34.0	34	1.02	1.0	1.01	1.0
ERS542520	CP003821.1	40.29	34.0	34.43	34.0	34	1.18	1.0	1.01	1.0
ERS542520	CP003822.1	33.68	34.0	34.43	34.0	34	0.99	1.0	1.01	1.0
ERS542520	CP003823.1	33.46	34.0	34.43	34.0	34	0.98	1.0	1.01	1.0
ERS542520	CP003824.1	33.68	34.0	34.43	34.0	34	0.99	1.0	1.01	1.0
ERS542520	CP003825.1	33.84	34.0	34.43	34.0	34	1.0	1.0	1.01	1.0
ERS542520	CP003826.1	33.96	34.0	34.43	34.0	34	1.0	1.0	1.01	1.0
ERS542520	CP003827.1	33.72	34.0	34.43	34.0	34	0.99	1.0	1.01	1.0
ERS542520	CP003828.1	34.08	34.0	34.43	34.0	34	1.0	1.0	1.01	1.0
ERS542520	CP003829.1	33.69	34.0	34.43	34.0	34	0.99	1.0	1.01	1.0
ERS542520	CP003830.1	33.67	34.0	34.43	34.0	34	0.99	1.0	1.01	1.0
ERS542520	CP003831.1	34.6	34.0	34.43	34.0	34	1.02	1.0	1.01	1.0
ERS542520	CP003832.1	33.09	33.0	34.43	34.0	34	0.97	0.97	1.01	1.0
ERS542520	CP003833.2	33.86	34.0	34.43	34.0	34	1.0	1.0	1.01	1.0
ERS2541306	CP003820.1	38.62	38.0	38.7	38.0	36	1.07	1.06	1.08	1.06
ERS2541306	CP003821.1	42.0	36.0	38.7	38.0	36	1.17	1.0	1.08	1.06
ERS2541306	CP003822.1	38.54	38.0	38.7	38.0	36	1.07	1.06	1.08	1.06
ERS2541306	CP003823.1	47.98	48.0	38.7	38.0	36	1.33	1.33	1.08	1.06
ERS2541306	CP003824.1	37.17	37.0	38.7	38.0	36	1.03	1.03	1.08	1.06
ERS2541306	CP003825.1	44.79	45.0	38.7	38.0	36	1.24	1.25	1.08	1.06
ERS2541306	CP003826.1	36.44	36.0	38.7	38.0	36	1.01	1.0	1.08	1.06
ERS2541306	CP003827.1	35.93	36.0	38.7	38.0	36	1.0	1.0	1.08	1.06
ERS2541306	CP003828.1	35.94	36.0	38.7	38.0	36	1.0	1.0	1.08	1.06
ERS2541306	CP003829.1	37.53	37.0	38.7	38.0	36	1.04	1.03	1.08	1.06
ERS2541306	CP003830.1	36.03	36.0	38.7	38.0	36	1.0	1.0	1.08	1.06
ERS2541306	CP003831.1	37.42	37.0	38.7	38.0	36	1.04	1.03	1.08	1.06
ERS2541306	CP003832.1	37.01	37.0	38.7	38.0	36	1.03	1.03	1.08	1.06
ERS2541306	CP003833.2	35.53	36.0	38.7	38.0	36	0.99	1.0	1.08	1.06
ERS2541259	CP003820.1	39.43	38.0	38.19	37.0	36	1.1	1.06	1.06	1.03
ERS2541259	CP003821.1	42.84	37.0	38.19	37.0	36	1.19	1.03	1.06	1.03
ERS2541259	CP003822.1	38.66	38.0	38.19	37.0	36	1.07	1.06	1.06	1.03
ERS2541259	CP003823.1	36.11	36.0	38.19	37.0	36	1.0	1.0	1.06	1.03
ERS2541259	CP003824.1	38.67	38.0	38.19	37.0	36	1.07	1.06	1.06	1.03
ERS2541259	CP003825.1	37.79	37.0	38.19	37.0	36	1.05	1.03	1.06	1.03
ERS2541259	CP003826.1	37.64	37.0	38.19	37.0	36	1.05	1.03	1.06	1.03
ERS2541259	CP003827.1	37.57	37.0	38.19	37.0	36	1.04	1.03	1.06	1.03
ERS2541259	CP003828.1	36.35	36.0	38.19	37.0	36	1.01	1.0	1.06	1.03
ERS2541259	CP003829.1	38.09	38.0	38.19	37.0	36	1.06	1.06	1.06	1.03
ERS2541259	CP003830.1	36.37	36.0	38.19	37.0	36	1.01	1.0	1.06	1.03
ERS2541259	CP003831.1	38.68	37.0	38.19	37.0	36	1.07	1.03	1.06	1.03
ERS2541259	CP003832.1	37.44	38.0	38.19	37.0	36	1.04	1.06	1.06	1.03
ERS2541259	CP003833.2	35.93	36.0	38.19	37.0	36	1.0	1.0	1.06	1.03
ERS2540923	CP003820.1	35.33	34.0	35.24	34.0	34	1.04	1.0	1.04	1.0
ERS2540923	CP003821.1	42.12	34.0	35.24	34.0	34	1.24	1.0	1.04	1.0
ERS2540923	CP003822.1	35.02	35.0	35.24	34.0	34	1.03	1.03	1.04	1.0
ERS2540923	CP003823.1	33.75	34.0	35.24	34.0	34	0.99	1.0	1.04	1.0
ERS2540923	CP003824.1	34.6	34.0	35.24	34.0	34	1.02	1.0	1.04	1.0
ERS2540923	CP003825.1	34.14	34.0	35.24	34.0	34	1.0	1.0	1.04	1.0
ERS2540923	CP003826.1	34.61	34.0	35.24	34.0	34	1.02	1.0	1.04	1.0
ERS2540923	CP003827.1	34.27	34.0	35.24	34.0	34	1.01	1.0	1.04	1.0
ERS2540923	CP003828.1	34.64	34.0	35.24	34.0	34	1.02	1.0	1.04	1.0
ERS2540923	CP003829.1	35.18	35.0	35.24	34.0	34	1.03	1.03	1.04	1.0
ERS2540923	CP003830.1	33.83	34.0	35.24	34.0	34	1.0	1.0	1.04	1.0
ERS2540923	CP003831.1	35.72	35.0	35.24	34.0	34	1.05	1.03	1.04	1.0
ERS2540923	CP003832.1	34.2	35.0	35.24	34.0	34	1.01	1.03	1.04	1.0
ERS2540923	CP003833.2	34.15	34.0	35.24	34.0	34	1.0	1.0	1.04	1.0
ERS2541402	CP003820.1	38.37	37.0	38.46	38.0	38	1.01	0.97	1.01	1.0
ERS2541402	CP003821.1	43.29	37.0	38.46	38.0	38	1.14	0.97	1.01	1.0
ERS2541402	CP003822.1	38.2	38.0	38.46	38.0	38	1.01	1.0	1.01	1.0
ERS2541402	CP003823.1	37.36	38.0	38.46	38.0	38	0.98	1.0	1.01	1.0
ERS2541402	CP003824.1	37.45	38.0	38.46	38.0	38	0.99	1.0	1.01	1.0
ERS2541402	CP003825.1	37.93	38.0	38.46	38.0	38	1.0	1.0	1.01	1.0
ERS2541402	CP003826.1	37.57	38.0	38.46	38.0	38	0.99	1.0	1.01	1.0
ERS2541402	CP003827.1	37.52	38.0	38.46	38.0	38	0.99	1.0	1.01	1.0
ERS2541402	CP003828.1	38.57	38.0	38.46	38.0	38	1.01	1.0	1.01	1.0
ERS2541402	CP003829.1	38.59	39.0	38.46	38.0	38	1.02	1.03	1.01	1.0
ERS2541402	CP003830.1	37.34	38.0	38.46	38.0	38	0.98	1.0	1.01	1.0
ERS2541402	CP003831.1	38.73	38.0	38.46	38.0	38	1.02	1.0	1.01	1.0
ERS2541402	CP003832.1	36.92	37.0	38.46	38.0	38	0.97	0.97	1.01	1.0
ERS2541402	CP003833.2	40.14	40.0	38.46	38.0	38	1.06	1.05	1.01	1.0
ERS1142846	CP003820.1	56.52	54.0	59.13	57.0	56	1.01	0.96	1.06	1.02
ERS1142846	CP003821.1	62.3	53.0	59.13	57.0	56	1.11	0.95	1.06	1.02
ERS1142846	CP003822.1	57.63	57.0	59.13	57.0	56	1.03	1.02	1.06	1.02
ERS1142846	CP003823.1	58.33	58.0	59.13	57.0	56	1.04	1.04	1.06	1.02
ERS1142846	CP003824.1	55.83	55.0	59.13	57.0	56	1.0	0.98	1.06	1.02
ERS1142846	CP003825.1	58.06	57.0	59.13	57.0	56	1.04	1.02	1.06	1.02
ERS1142846	CP003826.1	58.77	58.0	59.13	57.0	56	1.05	1.04	1.06	1.02
ERS1142846	CP003827.1	58.2	58.0	59.13	57.0	56	1.04	1.04	1.06	1.02
ERS1142846	CP003828.1	60.77	59.0	59.13	57.0	56	1.09	1.05	1.06	1.02
ERS1142846	CP003829.1	62.85	61.0	59.13	57.0	56	1.12	1.09	1.06	1.02
ERS1142846	CP003830.1	58.31	57.0	59.13	57.0	56	1.04	1.02	1.06	1.02
ERS1142846	CP003831.1	63.95	62.0	59.13	57.0	56	1.14	1.11	1.06	1.02
ERS1142846	CP003832.1	61.48	61.0	59.13	57.0	56	1.1	1.09	1.06	1.02
ERS1142846	CP003833.2	62.76	61.0	59.13	57.0	56	1.12	1.09	1.06	1.02
ERS2541301	CP003820.1	35.19	35.0	34.41	34.0	34	1.03	1.03	1.01	1.0
ERS2541301	CP003821.1	39.92	33.0	34.41	34.0	34	1.17	0.97	1.01	1.0
ERS2541301	CP003822.1	34.35	34.0	34.41	34.0	34	1.01	1.0	1.01	1.0
ERS2541301	CP003823.1	32.63	33.0	34.41	34.0	34	0.96	0.97	1.01	1.0
ERS2541301	CP003824.1	34.5	34.0	34.41	34.0	34	1.01	1.0	1.01	1.0
ERS2541301	CP003825.1	34.02	34.0	34.41	34.0	34	1.0	1.0	1.01	1.0
ERS2541301	CP003826.1	33.68	34.0	34.41	34.0	34	0.99	1.0	1.01	1.0
ERS2541301	CP003827.1	33.6	34.0	34.41	34.0	34	0.99	1.0	1.01	1.0
ERS2541301	CP003828.1	33.33	33.0	34.41	34.0	34	0.98	0.97	1.01	1.0
ERS2541301	CP003829.1	34.1	34.0	34.41	34.0	34	1.0	1.0	1.01	1.0
ERS2541301	CP003830.1	33.2	33.0	34.41	34.0	34	0.98	0.97	1.01	1.0
ERS2541301	CP003831.1	34.57	34.0	34.41	34.0	34	1.02	1.0	1.01	1.0
ERS2541301	CP003832.1	32.59	33.0	34.41	34.0	34	0.96	0.97	1.01	1.0
ERS2541301	CP003833.2	32.78	33.0	34.41	34.0	34	0.96	0.97	1.01	1.0
ERS1142830	CP003820.1	39.83	38.0	43.07	41.0	40	1.0	0.95	1.08	1.02
ERS1142830	CP003821.1	46.45	36.0	43.07	41.0	40	1.16	0.9	1.08	1.02
ERS1142830	CP003822.1	41.86	41.0	43.07	41.0	40	1.05	1.02	1.08	1.02
ERS1142830	CP003823.1	43.97	43.0	43.07	41.0	40	1.1	1.08	1.08	1.02
ERS1142830	CP003824.1	40.12	39.0	43.07	41.0	40	1.0	0.98	1.08	1.02
ERS1142830	CP003825.1	42.5	42.0	43.07	41.0	40	1.06	1.05	1.08	1.02
ERS1142830	CP003826.1	43.23	42.0	43.07	41.0	40	1.08	1.05	1.08	1.02
ERS1142830	CP003827.1	42.75	42.0	43.07	41.0	40	1.07	1.05	1.08	1.02
ERS1142830	CP003828.1	44.51	43.0	43.07	41.0	40	1.11	1.08	1.08	1.02
ERS1142830	CP003829.1	44.87	43.0	43.07	41.0	40	1.12	1.08	1.08	1.02
ERS1142830	CP003830.1	41.37	40.0	43.07	41.0	40	1.03	1.0	1.08	1.02
ERS1142830	CP003831.1	50.26	46.0	43.07	41.0	40	1.26	1.15	1.08	1.02
ERS1142830	CP003832.1	45.73	44.0	43.07	41.0	40	1.14	1.1	1.08	1.02
ERS1142830	CP003833.2	43.88	42.0	43.07	41.0	40	1.1	1.05	1.08	1.02
ERS1142818	CP003820.1	44.69	43.0	45.94	45.0	43	1.04	1.0	1.07	1.05
ERS1142818	CP003821.1	52.13	41.0	45.94	45.0	43	1.21	0.95	1.07	1.05
ERS1142818	CP003822.1	44.34	44.0	45.94	45.0	43	1.03	1.02	1.07	1.05
ERS1142818	CP003823.1	47.46	48.0	45.94	45.0	43	1.1	1.12	1.07	1.05
ERS1142818	CP003824.1	42.09	41.0	45.94	45.0	43	0.98	0.95	1.07	1.05
ERS1142818	CP003825.1	44.7	44.0	45.94	45.0	43	1.04	1.02	1.07	1.05
ERS1142818	CP003826.1	45.17	45.0	45.94	45.0	43	1.05	1.05	1.07	1.05
ERS1142818	CP003827.1	45.14	45.0	45.94	45.0	43	1.05	1.05	1.07	1.05
ERS1142818	CP003828.1	46.79	46.0	45.94	45.0	43	1.09	1.07	1.07	1.05
ERS1142818	CP003829.1	46.4	46.0	45.94	45.0	43	1.08	1.07	1.07	1.05
ERS1142818	CP003830.1	43.59	43.0	45.94	45.0	43	1.01	1.0	1.07	1.05
ERS1142818	CP003831.1	54.42	53.0	45.94	45.0	43	1.27	1.23	1.07	1.05
ERS1142818	CP003832.1	43.47	43.0	45.94	45.0	43	1.01	1.0	1.07	1.05
ERS1142818	CP003833.2	48.29	48.0	45.94	45.0	43	1.12	1.12	1.07	1.05
ERS1142832	CP003820.1	46.6	47.0	47.72	47.0	47	0.99	1.0	1.02	1.0
ERS1142832	CP003821.1	51.55	46.0	47.72	47.0	47	1.1	0.98	1.02	1.0
ERS1142832	CP003822.1	47.49	47.0	47.72	47.0	47	1.01	1.0	1.02	1.0
ERS1142832	CP003823.1	47.37	48.0	47.72	47.0	47	1.01	1.02	1.02	1.0
ERS1142832	CP003824.1	46.85	47.0	47.72	47.0	47	1.0	1.0	1.02	1.0
ERS1142832	CP003825.1	47.12	47.0	47.72	47.0	47	1.0	1.0	1.02	1.0
ERS1142832	CP003826.1	47.63	48.0	47.72	47.0	47	1.01	1.02	1.02	1.0
ERS1142832	CP003827.1	46.81	47.0	47.72	47.0	47	1.0	1.0	1.02	1.0
ERS1142832	CP003828.1	47.96	48.0	47.72	47.0	47	1.02	1.02	1.02	1.0
ERS1142832	CP003829.1	48.19	48.0	47.72	47.0	47	1.03	1.02	1.02	1.0
ERS1142832	CP003830.1	46.76	47.0	47.72	47.0	47	0.99	1.0	1.02	1.0
ERS1142832	CP003831.1	49.9	49.0	47.72	47.0	47	1.06	1.04	1.02	1.0
ERS1142832	CP003832.1	47.59	47.0	47.72	47.0	47	1.01	1.0	1.02	1.0
ERS1142832	CP003833.2	47.74	48.0	47.72	47.0	47	1.02	1.02	1.02	1.0
ERS2541360	CP003820.1	61.85	60.0	60.3	59.0	57	1.09	1.05	1.06	1.04
ERS2541360	CP003821.1	74.16	58.0	60.3	59.0	57	1.3	1.02	1.06	1.04
ERS2541360	CP003822.1	60.36	60.0	60.3	59.0	57	1.06	1.05	1.06	1.04
ERS2541360	CP003823.1	57.11	58.0	60.3	59.0	57	1.0	1.02	1.06	1.04
ERS2541360	CP003824.1	59.78	60.0	60.3	59.0	57	1.05	1.05	1.06	1.04
ERS2541360	CP003825.1	58.53	58.0	60.3	59.0	57	1.03	1.02	1.06	1.04
ERS2541360	CP003826.1	58.92	59.0	60.3	59.0	57	1.03	1.04	1.06	1.04
ERS2541360	CP003827.1	58.59	59.0	60.3	59.0	57	1.03	1.04	1.06	1.04
ERS2541360	CP003828.1	56.87	56.0	60.3	59.0	57	1.0	0.98	1.06	1.04
ERS2541360	CP003829.1	59.55	59.0	60.3	59.0	57	1.04	1.04	1.06	1.04
ERS2541360	CP003830.1	57.45	57.0	60.3	59.0	57	1.01	1.0	1.06	1.04
ERS2541360	CP003831.1	59.29	58.0	60.3	59.0	57	1.04	1.02	1.06	1.04
ERS2541360	CP003832.1	58.15	59.0	60.3	59.0	57	1.02	1.04	1.06	1.04
ERS2541360	CP003833.2	56.8	57.0	60.3	59.0	57	1.0	1.0	1.06	1.04
ERS2541362	CP003820.1	34.58	34.0	33.62	33.0	33	1.05	1.03	1.02	1.0
