sample	accession	chrom_mean	chrom_median	global_mean	global_median	global_mode	norm_chrom_mean	norm_chrom_median	norm_global_mean	norm_global_median
SRS881198	chr09_Bt22	61.7	62.0	59.06	59.0	58	1.06	1.07	1.02	1.02
SRS881198	chr10_Bt22	63.08	62.0	59.06	59.0	58	1.09	1.07	1.02	1.02
SRS881198	chr11_Bt22	55.06	55.0	59.06	59.0	58	0.95	0.95	1.02	1.02
SRS881198	chr12_Bt22	63.78	63.0	59.06	59.0	58	1.1	1.09	1.02	1.02
SRS881198	chr13_Bt22	65.1	65.0	59.06	59.0	58	1.12	1.12	1.02	1.02
SRS881198	chr14_Bt22	63.09	63.0	59.06	59.0	58	1.09	1.09	1.02	1.02
SRS409064	CP003820.1	111.86	113.0	119.17	115.0	115	0.97	0.98	1.04	1.0
SRS409064	CP003821.1	125.11	112.0	119.17	115.0	115	1.09	0.97	1.04	1.0
SRS409064	CP003822.1	114.39	114.0	119.17	115.0	115	0.99	0.99	1.04	1.0
SRS409064	CP003823.1	114.16	115.0	119.17	115.0	115	0.99	1.0	1.04	1.0
SRS409064	CP003824.1	112.22	113.0	119.17	115.0	115	0.98	0.98	1.04	1.0
SRS409064	CP003825.1	114.49	115.0	119.17	115.0	115	1.0	1.0	1.04	1.0
SRS409064	CP003826.1	113.38	114.0	119.17	115.0	115	0.99	0.99	1.04	1.0
SRS409064	CP003827.1	113.18	115.0	119.17	115.0	115	0.98	1.0	1.04	1.0
SRS409064	CP003828.1	115.14	116.0	119.17	115.0	115	1.0	1.01	1.04	1.0
SRS409064	CP003829.1	113.15	114.0	119.17	115.0	115	0.98	0.99	1.04	1.0
SRS409064	CP003830.1	111.56	113.0	119.17	115.0	115	0.97	0.98	1.04	1.0
SRS409064	CP003831.1	230.8	233.0	119.17	115.0	115	2.01	2.03	1.04	1.0
SRS409064	CP003832.1	116.01	117.0	119.17	115.0	115	1.01	1.02	1.04	1.0
SRS409064	CP003833.2	113.85	115.0	119.17	115.0	115	0.99	1.0	1.04	1.0
SRS881175	chr01_Bt22	43.3	42.0	48.07	47.0	46	0.94	0.91	1.04	1.02
SRS881175	chr02_Bt22	44.12	42.0	48.07	47.0	46	0.96	0.91	1.04	1.02
SRS881175	chr03_Bt22	51.13	50.0	48.07	47.0	46	1.11	1.09	1.04	1.02
SRS881175	chr04_Bt22	52.05	51.0	48.07	47.0	46	1.13	1.11	1.04	1.02
SRS881175	chr05_Bt22	44.8	44.0	48.07	47.0	46	0.97	0.96	1.04	1.02
SRS881175	chr06_Bt22	47.5	47.0	48.07	47.0	46	1.03	1.02	1.04	1.02
SRS881175	chr07_Bt22	48.87	48.0	48.07	47.0	46	1.06	1.04	1.04	1.02
SRS881175	chr08_Bt22	49.65	49.0	48.07	47.0	46	1.08	1.07	1.04	1.02
SRS881175	chr09_Bt22	51.34	50.0	48.07	47.0	46	1.12	1.09	1.04	1.02
SRS881175	chr10_Bt22	52.15	51.0	48.07	47.0	46	1.13	1.11	1.04	1.02
SRS881175	chr11_Bt22	44.37	43.0	48.07	47.0	46	0.96	0.93	1.04	1.02
SRS881175	chr12_Bt22	56.14	54.0	48.07	47.0	46	1.22	1.17	1.04	1.02
SRS881175	chr13_Bt22	53.7	52.0	48.07	47.0	46	1.17	1.13	1.04	1.02
SRS881175	chr14_Bt22	50.24	50.0	48.07	47.0	46	1.09	1.09	1.04	1.02
SRS405120	chr01_Bt22	161.23	163.0	168.88	172.0	174	0.93	0.94	0.97	0.99
SRS405120	chr02_Bt22	160.66	163.0	168.88	172.0	174	0.92	0.94	0.97	0.99
SRS405120	chr03_Bt22	173.69	178.0	168.88	172.0	174	1.0	1.02	0.97	0.99
SRS405120	chr04_Bt22	175.44	178.0	168.88	172.0	174	1.01	1.02	0.97	0.99
SRS405120	chr05_Bt22	164.67	167.0	168.88	172.0	174	0.95	0.96	0.97	0.99
SRS405120	chr06_Bt22	167.31	172.0	168.88	172.0	174	0.96	0.99	0.97	0.99
SRS405120	chr07_Bt22	167.81	174.0	168.88	172.0	174	0.96	1.0	0.97	0.99
SRS405120	chr08_Bt22	171.88	176.0	168.88	172.0	174	0.99	1.01	0.97	0.99
SRS405120	chr09_Bt22	172.24	177.0	168.88	172.0	174	0.99	1.02	0.97	0.99
SRS405120	chr10_Bt22	174.95	178.0	168.88	172.0	174	1.01	1.02	0.97	0.99
SRS405120	chr11_Bt22	167.49	168.0	168.88	172.0	174	0.96	0.97	0.97	0.99
SRS405120	chr12_Bt22	178.32	178.0	168.88	172.0	174	1.02	1.02	0.97	0.99
SRS405120	chr13_Bt22	178.83	181.0	168.88	172.0	174	1.03	1.04	0.97	0.99
SRS405120	chr14_Bt22	172.22	178.0	168.88	172.0	174	0.99	1.02	0.97	0.99
SRS881201	chr01_Bt22	47.29	44.0	52.72	50.0	49	0.97	0.9	1.08	1.02
SRS881201	chr02_Bt22	48.69	45.0	52.72	50.0	49	0.99	0.92	1.08	1.02
SRS881201	chr03_Bt22	57.01	54.0	52.72	50.0	49	1.16	1.1	1.08	1.02
SRS881201	chr04_Bt22	56.55	53.0	52.72	50.0	49	1.15	1.08	1.08	1.02
SRS881201	chr05_Bt22	49.24	47.0	52.72	50.0	49	1.0	0.96	1.08	1.02
SRS881201	chr06_Bt22	51.85	49.0	52.72	50.0	49	1.06	1.0	1.08	1.02
SRS881201	chr07_Bt22	54.46	52.0	52.72	50.0	49	1.11	1.06	1.08	1.02
SRS881201	chr08_Bt22	53.91	51.0	52.72	50.0	49	1.1	1.04	1.08	1.02
SRS881201	chr09_Bt22	54.55	52.0	52.72	50.0	49	1.11	1.06	1.08	1.02
SRS881201	chr10_Bt22	56.4	53.0	52.72	50.0	49	1.15	1.08	1.08	1.02
SRS881201	chr11_Bt22	49.01	46.0	52.72	50.0	49	1.0	0.94	1.08	1.02
SRS881201	chr12_Bt22	59.08	55.0	52.72	50.0	49	1.21	1.12	1.08	1.02
SRS881201	chr13_Bt22	59.46	55.0	52.72	50.0	49	1.21	1.12	1.08	1.02
SRS881201	chr14_Bt22	58.27	55.0	52.72	50.0	49	1.19	1.12	1.08	1.02
SRS404442	CP003820.1	105.77	106.0	114.84	114.0	116	0.91	0.91	0.99	0.98
SRS404442	CP003821.1	125.78	107.0	114.84	114.0	116	1.08	0.92	0.99	0.98
SRS404442	CP003822.1	112.81	114.0	114.84	114.0	116	0.97	0.98	0.99	0.98
SRS404442	CP003823.1	115.81	117.0	114.84	114.0	116	1.0	1.01	0.99	0.98
SRS404442	CP003824.1	109.72	110.0	114.84	114.0	116	0.95	0.95	0.99	0.98
SRS404442	CP003825.1	114.89	116.0	114.84	114.0	116	0.99	1.0	0.99	0.98
SRS404442	CP003826.1	114.14	115.0	114.84	114.0	116	0.98	0.99	0.99	0.98
SRS404442	CP003827.1	114.64	116.0	114.84	114.0	116	0.99	1.0	0.99	0.98
SRS404442	CP003828.1	117.79	118.0	114.84	114.0	116	1.02	1.02	0.99	0.98
SRS404442	CP003829.1	118.75	120.0	114.84	114.0	116	1.02	1.03	0.99	0.98
SRS404442	CP003830.1	110.63	112.0	114.84	114.0	116	0.95	0.97	0.99	0.98
SRS404442	CP003831.1	125.79	123.0	114.84	114.0	116	1.08	1.06	0.99	0.98
SRS404442	CP003832.1	119.02	122.0	114.84	114.0	116	1.03	1.05	0.99	0.98
SRS404442	CP003833.2	118.21	119.0	114.84	114.0	116	1.02	1.03	0.99	0.98
SRS417622	CP097924.1	95.98	97.0	100.28	101.0	102	0.94	0.95	0.98	0.99
SRS417622	CP097925.1	97.15	97.0	100.28	101.0	102	0.95	0.95	0.98	0.99
SRS417622	CP097926.1	102.85	104.0	100.28	101.0	102	1.01	1.02	0.98	0.99
SRS417622	CP097927.1	106.35	104.0	100.28	101.0	102	1.04	1.02	0.98	0.99
SRS417622	CP097928.1	98.25	100.0	100.28	101.0	102	0.96	0.98	0.98	0.99
SRS417622	CP097929.1	101.29	102.0	100.28	101.0	102	0.99	1.0	0.98	0.99
SRS417622	CP097930.1	101.52	103.0	100.28	101.0	102	1.0	1.01	0.98	0.99
SRS417622	CP097931.1	101.41	102.0	100.28	101.0	102	0.99	1.0	0.98	0.99
SRS417622	CP097932.1	101.29	103.0	100.28	101.0	102	0.99	1.01	0.98	0.99
SRS417622	CP097933.1	102.62	104.0	100.28	101.0	102	1.01	1.02	0.98	0.99
SRS417622	CP097934.1	98.34	99.0	100.28	101.0	102	0.96	0.97	0.98	0.99
SRS417622	CP097935.1	102.65	105.0	100.28	101.0	102	1.01	1.03	0.98	0.99
SRS417622	CP097936.1	102.1	104.0	100.28	101.0	102	1.0	1.02	0.98	0.99
SRS417622	CP097937.1	101.73	104.0	100.28	101.0	102	1.0	1.02	0.98	0.99
SRS403287	CP003820.1	139.41	137.0	161.1	160.0	162	0.86	0.85	0.99	0.99
SRS403287	CP003821.1	163.79	139.0	161.1	160.0	162	1.01	0.86	0.99	0.99
SRS403287	CP003822.1	155.16	156.0	161.1	160.0	162	0.96	0.96	0.99	0.99
SRS403287	CP003823.1	169.17	170.0	161.1	160.0	162	1.04	1.05	0.99	0.99
SRS403287	CP003824.1	148.94	147.0	161.1	160.0	162	0.92	0.91	0.99	0.99
SRS403287	CP003825.1	163.31	162.0	161.1	160.0	162	1.01	1.0	0.99	0.99
SRS403287	CP003826.1	162.03	161.0	161.1	160.0	162	1.0	0.99	0.99	0.99
SRS403287	CP003827.1	160.43	161.0	161.1	160.0	162	0.99	0.99	0.99	0.99
SRS403287	CP003828.1	170.8	170.0	161.1	160.0	162	1.05	1.05	0.99	0.99
SRS403287	CP003829.1	169.27	170.0	161.1	160.0	162	1.04	1.05	0.99	0.99
SRS403287	CP003830.1	151.61	152.0	161.1	160.0	162	0.94	0.94	0.99	0.99
SRS403287	CP003831.1	207.12	185.0	161.1	160.0	162	1.28	1.14	0.99	0.99
SRS403287	CP003832.1	177.24	181.0	161.1	160.0	162	1.09	1.12	0.99	0.99
SRS403287	CP003833.2	172.81	175.0	161.1	160.0	162	1.07	1.08	0.99	0.99
SRS881147	chr01_Bt22	53.61	53.0	59.78	59.0	58	0.92	0.91	1.03	1.02
SRS881147	chr02_Bt22	54.38	53.0	59.78	59.0	58	0.94	0.91	1.03	1.02
SRS881147	chr03_Bt22	62.58	61.0	59.78	59.0	58	1.08	1.05	1.03	1.02
SRS881147	chr04_Bt22	61.9	60.0	59.78	59.0	58	1.07	1.03	1.03	1.02
SRS881147	chr05_Bt22	56.88	55.0	59.78	59.0	58	0.98	0.95	1.03	1.02
SRS881147	chr06_Bt22	59.79	59.0	59.78	59.0	58	1.03	1.02	1.03	1.02
SRS881147	chr07_Bt22	61.8	61.0	59.78	59.0	58	1.07	1.05	1.03	1.02
SRS881147	chr08_Bt22	62.25	61.0	59.78	59.0	58	1.07	1.05	1.03	1.02
SRS881147	chr09_Bt22	62.06	61.0	59.78	59.0	58	1.07	1.05	1.03	1.02
SRS881147	chr10_Bt22	63.85	63.0	59.78	59.0	58	1.1	1.09	1.03	1.02
SRS881147	chr11_Bt22	56.33	55.0	59.78	59.0	58	0.97	0.95	1.03	1.02
SRS881147	chr12_Bt22	69.6	67.0	59.78	59.0	58	1.2	1.16	1.03	1.02
SRS881147	chr13_Bt22	64.8	64.0	59.78	59.0	58	1.12	1.1	1.03	1.02
SRS881147	chr14_Bt22	65.34	64.0	59.78	59.0	58	1.13	1.1	1.03	1.02
SRS417647	chr01_Bt22	105.26	105.0	104.62	106.0	106	0.99	0.99	0.99	1.0
SRS417647	chr02_Bt22	103.88	105.0	104.62	106.0	106	0.98	0.99	0.99	1.0
SRS417647	chr03_Bt22	104.85	107.0	104.62	106.0	106	0.99	1.01	0.99	1.0
SRS417647	chr04_Bt22	106.26	107.0	104.62	106.0	106	1.0	1.01	0.99	1.0
SRS417647	chr05_Bt22	103.95	106.0	104.62	106.0	106	0.98	1.0	0.99	1.0
SRS417647	chr06_Bt22	104.48	106.0	104.62	106.0	106	0.99	1.0	0.99	1.0
SRS417647	chr07_Bt22	104.86	106.0	104.62	106.0	106	0.99	1.0	0.99	1.0
SRS417647	chr08_Bt22	104.38	106.0	104.62	106.0	106	0.98	1.0	0.99	1.0
SRS417647	chr09_Bt22	104.59	106.0	104.62	106.0	106	0.99	1.0	0.99	1.0
SRS417647	chr10_Bt22	104.46	106.0	104.62	106.0	106	0.99	1.0	0.99	1.0
SRS417647	chr11_Bt22	104.18	105.0	104.62	106.0	106	0.98	0.99	0.99	1.0
SRS417647	chr12_Bt22	105.45	107.0	104.62	106.0	106	0.99	1.01	0.99	1.0
SRS417647	chr13_Bt22	104.58	107.0	104.62	106.0	106	0.99	1.01	0.99	1.0
SRS417647	chr14_Bt22	104.18	107.0	104.62	106.0	106	0.98	1.01	0.99	1.0
SRS881168	chr01_Bt22	116.41	115.0	128.66	128.0	128	0.91	0.9	1.01	1.0
SRS881168	chr02_Bt22	118.46	115.0	128.66	128.0	128	0.93	0.9	1.01	1.0
SRS881168	chr03_Bt22	129.95	130.0	128.66	128.0	128	1.02	1.02	1.01	1.0
SRS881168	chr04_Bt22	137.63	136.0	128.66	128.0	128	1.08	1.06	1.01	1.0
SRS881168	chr05_Bt22	122.81	121.0	128.66	128.0	128	0.96	0.95	1.01	1.0
SRS881168	chr06_Bt22	132.52	132.0	128.66	128.0	128	1.04	1.03	1.01	1.0
SRS881168	chr07_Bt22	134.15	130.0	128.66	128.0	128	1.05	1.02	1.01	1.0
SRS881168	chr08_Bt22	132.88	132.0	128.66	128.0	128	1.04	1.03	1.01	1.0
SRS881168	chr09_Bt22	128.63	128.0	128.66	128.0	128	1.0	1.0	1.01	1.0
SRS881168	chr10_Bt22	136.45	134.0	128.66	128.0	128	1.07	1.05	1.01	1.0
SRS881168	chr11_Bt22	122.2	120.0	128.66	128.0	128	0.95	0.94	1.01	1.0
SRS881168	chr12_Bt22	143.29	143.0	128.66	128.0	128	1.12	1.12	1.01	1.0
SRS881168	chr13_Bt22	144.42	143.0	128.66	128.0	128	1.13	1.12	1.01	1.0
SRS881168	chr14_Bt22	135.18	135.0	128.66	128.0	128	1.06	1.05	1.01	1.0
SRS417579	CP091247.1	107.28	107.0	115.29	116.0	117	0.92	0.91	0.99	0.99
SRS417579	CP091248.1	109.14	109.0	115.29	116.0	117	0.93	0.93	0.99	0.99
SRS417579	CP091249.1	108.79	109.0	115.29	116.0	117	0.93	0.93	0.99	0.99
SRS417579	CP091250.1	108.08	108.0	115.29	116.0	117	0.92	0.92	0.99	0.99
SRS417579	CP091251.1	117.02	119.0	115.29	116.0	117	1.0	1.02	0.99	0.99
SRS417579	CP091252.1	117.28	118.0	115.29	116.0	117	1.0	1.01	0.99	0.99
SRS417579	CP091253.1	115.49	117.0	115.29	116.0	117	0.99	1.0	0.99	0.99
SRS417579	CP091254.1	119.32	120.0	115.29	116.0	117	1.02	1.03	0.99	0.99
SRS417579	CP091255.1	119.35	121.0	115.29	116.0	117	1.02	1.03	0.99	0.99
SRS417579	CP091256.1	121.19	122.0	115.29	116.0	117	1.04	1.04	0.99	0.99
SRS417579	CP091257.1	124.88	124.0	115.29	116.0	117	1.07	1.06	0.99	0.99
SRS417579	CP091258.1	123.09	125.0	115.29	116.0	117	1.05	1.07	0.99	0.99
SRS417579	CP091259.1	124.47	127.0	115.29	116.0	117	1.06	1.09	0.99	0.99
SRS417579	CP091260.1	127.48	129.0	115.29	116.0	117	1.09	1.1	0.99	0.99
SRS417578	CP003820.1	108.6	110.0	113.01	112.0	113	0.96	0.97	1.0	0.99
SRS417578	CP003821.1	127.01	110.0	113.01	112.0	113	1.12	0.97	1.0	0.99
SRS417578	CP003822.1	112.59	112.0	113.01	112.0	113	1.0	0.99	1.0	0.99
SRS417578	CP003823.1	112.44	114.0	113.01	112.0	113	1.0	1.01	1.0	0.99
SRS417578	CP003824.1	110.35	111.0	113.01	112.0	113	0.98	0.98	1.0	0.99
SRS417578	CP003825.1	112.27	113.0	113.01	112.0	113	0.99	1.0	1.0	0.99
SRS417578	CP003826.1	112.23	113.0	113.01	112.0	113	0.99	1.0	1.0	0.99
SRS417578	CP003827.1	111.35	113.0	113.01	112.0	113	0.99	1.0	1.0	0.99
SRS417578	CP003828.1	113.78	115.0	113.01	112.0	113	1.01	1.02	1.0	0.99
SRS417578	CP003829.1	111.43	112.0	113.01	112.0	113	0.99	0.99	1.0	0.99
SRS417578	CP003830.1	110.26	112.0	113.01	112.0	113	0.98	0.99	1.0	0.99
SRS417578	CP003831.1	118.01	116.0	113.01	112.0	113	1.04	1.03	1.0	0.99
SRS417578	CP003832.1	113.63	115.0	113.01	112.0	113	1.01	1.02	1.0	0.99
SRS417578	CP003833.2	111.71	113.0	113.01	112.0	113	0.99	1.0	1.0	0.99
SRS404755	CP097924.1	131.92	134.0	134.18	136.0	138	0.96	0.97	0.97	0.99
SRS404755	CP097925.1	130.62	133.0	134.18	136.0	138	0.95	0.96	0.97	0.99
SRS404755	CP097926.1	136.03	138.0	134.18	136.0	138	0.99	1.0	0.97	0.99
SRS404755	CP097927.1	139.87	138.0	134.18	136.0	138	1.01	1.0	0.97	0.99
SRS404755	CP097928.1	132.73	135.0	134.18	136.0	138	0.96	0.98	0.97	0.99
SRS404755	CP097929.1	133.69	136.0	134.18	136.0	138	0.97	0.99	0.97	0.99
SRS404755	CP097930.1	136.28	138.0	134.18	136.0	138	0.99	1.0	0.97	0.99
SRS404755	CP097931.1	133.51	136.0	134.18	136.0	138	0.97	0.99	0.97	0.99
SRS404755	CP097932.1	136.47	139.0	134.18	136.0	138	0.99	1.01	0.97	0.99
SRS404755	CP097933.1	137.39	139.0	134.18	136.0	138	1.0	1.01	0.97	0.99
SRS404755	CP097934.1	133.17	135.0	134.18	136.0	138	0.96	0.98	0.97	0.99
SRS404755	CP097935.1	136.12	140.0	134.18	136.0	138	0.99	1.01	0.97	0.99
SRS404755	CP097936.1	134.88	139.0	134.18	136.0	138	0.98	1.01	0.97	0.99
SRS404755	CP097937.1	132.06	137.0	134.18	136.0	138	0.96	0.99	0.97	0.99
SRS417624	chr01_Bt22	102.36	104.0	106.58	108.0	108	0.95	0.96	0.99	1.0
SRS417624	chr02_Bt22	102.38	103.0	106.58	108.0	108	0.95	0.95	0.99	1.0
SRS417624	chr03_Bt22	109.32	111.0	106.58	108.0	108	1.01	1.03	0.99	1.0
SRS417624	chr04_Bt22	110.73	111.0	106.58	108.0	108	1.03	1.03	0.99	1.0
SRS417624	chr05_Bt22	104.06	106.0	106.58	108.0	108	0.96	0.98	0.99	1.0
SRS417624	chr06_Bt22	105.93	108.0	106.58	108.0	108	0.98	1.0	0.99	1.0
SRS417624	chr07_Bt22	107.94	109.0	106.58	108.0	108	1.0	1.01	0.99	1.0
SRS417624	chr08_Bt22	109.39	110.0	106.58	108.0	108	1.01	1.02	0.99	1.0
SRS417624	chr09_Bt22	108.79	111.0	106.58	108.0	108	1.01	1.03	0.99	1.0
SRS417624	chr10_Bt22	107.91	110.0	106.58	108.0	108	1.0	1.02	0.99	1.0
SRS417624	chr11_Bt22	105.35	105.0	106.58	108.0	108	0.98	0.97	0.99	1.0
SRS417624	chr12_Bt22	111.69	113.0	106.58	108.0	108	1.03	1.05	0.99	1.0
SRS417624	chr13_Bt22	109.32	112.0	106.58	108.0	108	1.01	1.04	0.99	1.0
SRS417624	chr14_Bt22	107.92	110.0	106.58	108.0	108	1.0	1.02	0.99	1.0
SRS885177	chr01_Bt22	52.41	51.0	57.07	57.0	56	0.94	0.91	1.02	1.02
SRS885177	chr02_Bt22	51.83	51.0	57.07	57.0	56	0.93	0.91	1.02	1.02
SRS885177	chr03_Bt22	60.53	60.0	57.07	57.0	56	1.08	1.07	1.02	1.02
SRS885177	chr04_Bt22	60.06	59.0	57.07	57.0	56	1.07	1.05	1.02	1.02
SRS885177	chr05_Bt22	53.83	53.0	57.07	57.0	56	0.96	0.95	1.02	1.02
SRS885177	chr06_Bt22	57.85	58.0	57.07	57.0	56	1.03	1.04	1.02	1.02
SRS885177	chr07_Bt22	58.05	57.0	57.07	57.0	56	1.04	1.02	1.02	1.02
SRS885177	chr08_Bt22	57.98	58.0	57.07	57.0	56	1.04	1.04	1.02	1.02
SRS885177	chr09_Bt22	58.47	58.0	57.07	57.0	56	1.04	1.04	1.02	1.02
SRS885177	chr10_Bt22	60.43	60.0	57.07	57.0	56	1.08	1.07	1.02	1.02
SRS885177	chr11_Bt22	54.05	53.0	57.07	57.0	56	0.97	0.95	1.02	1.02
SRS885177	chr12_Bt22	63.33	63.0	57.07	57.0	56	1.13	1.12	1.02	1.02
SRS885177	chr13_Bt22	63.02	63.0	57.07	57.0	56	1.13	1.12	1.02	1.02
SRS885177	chr14_Bt22	63.25	63.0	57.07	57.0	56	1.13	1.12	1.02	1.02
SRS404807	CP003820.1	110.16	110.0	113.35	112.0	113	0.97	0.97	1.0	0.99
SRS404807	CP003821.1	128.51	110.0	113.35	112.0	113	1.14	0.97	1.0	0.99
SRS404807	CP003822.1	111.01	112.0	113.35	112.0	113	0.98	0.99	1.0	0.99
SRS404807	CP003823.1	111.88	114.0	113.35	112.0	113	0.99	1.01	1.0	0.99
SRS404807	CP003824.1	111.73	111.0	113.35	112.0	113	0.99	0.98	1.0	0.99
SRS404807	CP003825.1	111.86	113.0	113.35	112.0	113	0.99	1.0	1.0	0.99
SRS404807	CP003826.1	112.71	113.0	113.35	112.0	113	1.0	1.0	1.0	0.99
SRS404807	CP003827.1	110.84	112.0	113.35	112.0	113	0.98	0.99	1.0	0.99
SRS404807	CP003828.1	117.05	114.0	113.35	112.0	113	1.04	1.01	1.0	0.99
SRS404807	CP003829.1	111.22	113.0	113.35	112.0	113	0.98	1.0	1.0	0.99
SRS404807	CP003830.1	110.23	112.0	113.35	112.0	113	0.98	0.99	1.0	0.99
SRS404807	CP003831.1	117.33	114.0	113.35	112.0	113	1.04	1.01	1.0	0.99
SRS404807	CP003832.1	111.09	113.0	113.35	112.0	113	0.98	1.0	1.0	0.99
SRS404807	CP003833.2	112.2	113.0	113.35	112.0	113	0.99	1.0	1.0	0.99
SRS404447	CP003820.1	181.26	181.0	183.72	182.0	182	1.0	0.99	1.01	1.0
SRS404447	CP003821.1	201.61	180.0	183.72	182.0	182	1.11	0.99	1.01	1.0
SRS404447	CP003822.1	178.93	182.0	183.72	182.0	182	0.98	1.0	1.01	1.0
SRS404447	CP003823.1	252.09	260.0	183.72	182.0	182	1.39	1.43	1.01	1.0
SRS404447	CP003824.1	176.33	180.0	183.72	182.0	182	0.97	0.99	1.01	1.0
SRS404447	CP003825.1	177.04	181.0	183.72	182.0	182	0.97	0.99	1.01	1.0
SRS404447	CP003826.1	177.0	180.0	183.72	182.0	182	0.97	0.99	1.01	1.0
SRS404447	CP003827.1	174.85	180.0	183.72	182.0	182	0.96	0.99	1.01	1.0
SRS404447	CP003828.1	178.24	181.0	183.72	182.0	182	0.98	0.99	1.01	1.0
SRS404447	CP003829.1	176.21	180.0	183.72	182.0	182	0.97	0.99	1.01	1.0
SRS404447	CP003830.1	175.8	181.0	183.72	182.0	182	0.97	0.99	1.01	1.0
SRS404447	CP003831.1	184.94	179.0	183.72	182.0	182	1.02	0.98	1.01	1.0
SRS404447	CP003832.1	169.92	177.0	183.72	182.0	182	0.93	0.97	1.01	1.0
SRS404447	CP003833.2	174.06	178.0	183.72	182.0	182	0.96	0.98	1.01	1.0
SRS881223	chr01_Bt22	51.97	51.0	56.65	56.0	55	0.94	0.93	1.03	1.02
SRS881223	chr02_Bt22	51.42	50.0	56.65	56.0	55	0.93	0.91	1.03	1.02
SRS881223	chr03_Bt22	60.13	59.0	56.65	56.0	55	1.09	1.07	1.03	1.02
SRS881223	chr04_Bt22	62.02	61.0	56.65	56.0	55	1.13	1.11	1.03	1.02
SRS881223	chr05_Bt22	54.18	54.0	56.65	56.0	55	0.99	0.98	1.03	1.02
SRS881223	chr06_Bt22	56.15	56.0	56.65	56.0	55	1.02	1.02	1.03	1.02
SRS881223	chr07_Bt22	57.67	57.0	56.65	56.0	55	1.05	1.04	1.03	1.02
SRS881223	chr08_Bt22	58.21	57.0	56.65	56.0	55	1.06	1.04	1.03	1.02
SRS881223	chr09_Bt22	59.23	59.0	56.65	56.0	55	1.08	1.07	1.03	1.02
SRS881223	chr10_Bt22	60.77	60.0	56.65	56.0	55	1.1	1.09	1.03	1.02
SRS881223	chr11_Bt22	53.24	52.0	56.65	56.0	55	0.97	0.95	1.03	1.02
SRS881223	chr12_Bt22	62.58	61.0	56.65	56.0	55	1.14	1.11	1.03	1.02
SRS881223	chr13_Bt22	59.99	60.0	56.65	56.0	55	1.09	1.09	1.03	1.02
SRS881223	chr14_Bt22	60.59	60.0	56.65	56.0	55	1.1	1.09	1.03	1.02
SRS417620	CP097924.1	117.01	117.0	128.43	130.0	131	0.89	0.89	0.98	0.99
SRS417620	CP097925.1	118.66	118.0	128.43	130.0	131	0.91	0.9	0.98	0.99
SRS417620	CP097926.1	139.32	141.0	128.43	130.0	131	1.06	1.08	0.98	0.99
SRS417620	CP097927.1	139.88	137.0	128.43	130.0	131	1.07	1.05	0.98	0.99
SRS417620	CP097928.1	121.09	122.0	128.43	130.0	131	0.92	0.93	0.98	0.99
SRS417620	CP097929.1	129.2	129.0	128.43	130.0	131	0.99	0.98	0.98	0.99
SRS417620	CP097930.1	131.2	133.0	128.43	130.0	131	1.0	1.02	0.98	0.99
SRS417620	CP097931.1	129.83	131.0	128.43	130.0	131	0.99	1.0	0.98	0.99
SRS417620	CP097932.1	133.5	135.0	128.43	130.0	131	1.02	1.03	0.98	0.99
SRS417620	CP097933.1	136.36	138.0	128.43	130.0	131	1.04	1.05	0.98	0.99
SRS417620	CP097934.1	120.99	121.0	128.43	130.0	131	0.92	0.92	0.98	0.99
SRS417620	CP097935.1	137.97	142.0	128.43	130.0	131	1.05	1.08	0.98	0.99
SRS417620	CP097936.1	138.72	142.0	128.43	130.0	131	1.06	1.08	0.98	0.99
SRS417620	CP097937.1	137.78	140.0	128.43	130.0	131	1.05	1.07	0.98	0.99
SRS409062	CP003820.1	158.37	155.0	181.49	178.0	181	0.87	0.86	1.0	0.98
SRS409062	CP003821.1	186.64	162.0	181.49	178.0	181	1.03	0.9	1.0	0.98
SRS409062	CP003822.1	173.68	175.0	181.49	178.0	181	0.96	0.97	1.0	0.98
SRS409062	CP003823.1	182.68	188.0	181.49	178.0	181	1.01	1.04	1.0	0.98
SRS409062	CP003824.1	168.17	169.0	181.49	178.0	181	0.93	0.93	1.0	0.98
SRS409062	CP003825.1	177.14	179.0	181.49	178.0	181	0.98	0.99	1.0	0.98
SRS409062	CP003826.1	184.94	188.0	181.49	178.0	181	1.02	1.04	1.0	0.98
SRS409062	CP003827.1	177.04	180.0	181.49	178.0	181	0.98	0.99	1.0	0.98
SRS409062	CP003828.1	185.37	187.0	181.49	178.0	181	1.02	1.03	1.0	0.98
SRS409062	CP003829.1	183.85	184.0	181.49	178.0	181	1.02	1.02	1.0	0.98
SRS409062	CP003830.1	170.63	171.0	181.49	178.0	181	0.94	0.94	1.0	0.98
SRS409062	CP003831.1	196.75	194.0	181.49	178.0	181	1.09	1.07	1.0	0.98
SRS409062	CP003832.1	184.63	193.0	181.49	178.0	181	1.02	1.07	1.0	0.98
SRS409062	CP003833.2	269.06	226.0	181.49	178.0	181	1.49	1.25	1.0	0.98
SRS881148	chr01_Bt22	51.66	51.0	58.15	58.0	58	0.89	0.88	1.0	1.0
SRS881148	chr02_Bt22	53.87	53.0	58.15	58.0	58	0.93	0.91	1.0	1.0
SRS881148	chr03_Bt22	63.4	63.0	58.15	58.0	58	1.09	1.09	1.0	1.0
SRS881148	chr04_Bt22	63.64	63.0	58.15	58.0	58	1.1	1.09	1.0	1.0
